id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23924094,Rental unit in Athina · ★4.56 · 1 bedroom · 1 bed · 1 bath,90390850,Evan&Anetta,,ΘΗΣΕΙΟ,37.97722,23.7232,Entire home/apt,65,1,503,2023-09-06,7.52,78,193,80,00000441828
23929524,Rental unit in Αθήνα · ★4.96 · 1 bedroom · 1 bed · 1.5 baths,179896163,Athena,,ΚΥΨΕΛΗ,38.00188,23.74447,Entire home/apt,50,5,27,2023-07-13,0.50,1,0,6,00000620443
23531756,Rental unit in Athina · ★4.86 · 1 bedroom · 1 bed · 1 bath,67568639,Andreas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97661,23.7273,Entire home/apt,80,2,7,2023-05-29,0.28,3,329,3,00000149007
23930840,Rental unit in Athina · ★4.92 · 2 bedrooms · 5 beds · 1 bath,179905600,Βασιλειος,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98743,23.73044,Entire home/apt,94,2,160,2023-09-08,2.41,6,113,21,00000056044
23542773,Rental unit in Athina · ★4.81 · Studio · 1 bed · 1 bath,175885780,Vasilios,,ΠΑΓΚΡΑΤΙ,37.96602,23.75066,Entire home/apt,38,2,203,2023-09-14,3.01,1,332,19,00000055188
23942086,Rental unit in Athina · ★4.88 · 1 bedroom · 3 beds · 1 bath,179644804,Christos,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98591,23.71312,Entire home/apt,40,2,96,2023-06-27,1.44,5,253,8,00001433239
23943168,Rental unit in Athina · ★4.79 · 1 bedroom · 2 beds · 1 bath,179644804,Christos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98366,23.71814,Entire home/apt,37,2,114,2023-09-19,1.71,5,250,16,00001433319
23551630,Loft in Athina · ★4.88 · 1 bedroom · 3 beds · 1 bath,175975652,Pygmalion,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97194,23.73223,Entire home/apt,98,2,413,2023-09-17,6.12,1,50,60,00001115578
23943627,Rental unit in Athina · ★4.83 · 1 bedroom · 2 beds · 1 bath,179644804,Christos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98545,23.71708,Entire home/apt,38,2,99,2023-09-11,1.49,5,260,13,00001433345
23961453,Rental unit in Athina · ★4.89 · 1 bedroom · 2 beds · 1 bath,21781500,Judith,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99064,23.72138,Entire home/apt,57,1,196,2023-09-18,2.96,1,311,43,00000119752
23560375,Townhouse in Athina · Studio · 1 bed · 1 shared bath,176050048,Bel Mara,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9614,23.7328,Private room,25,3,0,,,1,0,0,
23968715,Rental unit in Athina · ★4.25 · 1 bedroom · 1 bed · 1 bath,32108531,Vassilis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99427,23.72366,Entire home/apt,45,2,16,2023-07-02,0.33,2,26,2,00000859470
23572074,Rental unit in Athens · ★4.74 · Studio · 4 beds · 1 bath,96516871,Βιολέττα  (Violette),,ΑΝΩ ΚΥΨΕΛΗ,38.00648880004883,23.740230560302734,Entire home/apt,67,1,128,2023-01-02,1.90,1,364,1,00000527138
23973091,Rental unit in Athina · ★4.61 · Studio · 2 beds · 1 bath,22227167,Alexandros,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97735,23.7242,Entire home/apt,70,1,172,2023-09-13,2.63,17,1,36,00000282945
23574920,Rental unit in Athina · ★4.86 · 2 bedrooms · 3 beds · 1.5 baths,12976694,Evdoxia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98445510864258,23.739084243774414,Entire home/apt,65,2,51,2023-08-30,0.77,2,333,15,00001859262
23973795,Condo in Athina · ★4.68 · 2 bedrooms · 4 beds · 1 bath,22227167,Alexandros,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97848,23.72415,Entire home/apt,91,1,227,2023-09-16,3.48,17,0,60,00000282945
23578239,Rental unit in Athens · Studio · 1 bed · 1 shared bath,176186800,Donald,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98495,23.72718,Private room,91,1,1,2018-03-04,0.01,1,0,0,
23977589,Rental unit in Athina · ★4.76 · 1 bedroom · 2 beds · 1 bath,21288829,Ioannis,,ΠΕΤΡΑΛΩΝΑ,37.9692,23.70782,Entire home/apt,39,1,311,2023-09-17,4.67,7,14,98,00001401095
"23588879,Home in Athina · ★4.75 · 1 bedroom · 1 bed · 2 shared baths,3857054,""Alis,Yannis,Mimis"",,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97679,23.73015,Private room,38,2,186,2023-08-26,2.76,5,314,21,0206K122K0342401"
23591365,Rental unit in Athens  · ★4.96 · 1 bedroom · 1 bed · 1 bath,173765551,Fotis,,ΚΟΛΩΝΑΚΙ,37.97779,23.73939,Entire home/apt,100,3,53,2023-05-12,0.81,1,179,5,00001367776
23977745,Condo in Athina · ★4.92 · 1 bedroom · 2 beds · 1 bath,53983867,Chris,,ΣΕΠΟΛΙΑ,38.00676,23.71648,Entire home/apt,35,20,26,2023-08-07,0.40,13,236,3,00001152540
23985955,Aparthotel in Athina · 1 bedroom · 1 bed · 1 shared bath,180442365,Hospex.,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97862,23.72502,Private room,69,1,2,2022-09-04,0.14,10,355,0,00001047747
23601031,Rental unit in Athina · ★4.87 · 3 bedrooms · 5 beds · 2 baths,174882454,Orestes,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97517,23.73259,Entire home/apt,270,2,60,2023-06-04,0.91,1,88,5,00000632652
23986132,Rental unit in Athina · ★4.87 · 2 bedrooms · 3 beds · 1 bath,112527018,Toni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96555,23.72535,Entire home/apt,85,1,320,2023-09-04,4.84,51,119,89,00000080542
23986381,Rental unit in Athina · Studio · 4 beds · 1 bath,180448675,Athanasios,,ΙΛΙΣΙΑ,37.97581,23.7527,Entire home/apt,40,3,0,,,2,0,0,
23608646,Rental unit in Athens · ★4.68 · 1 bedroom · 3 beds · 1.5 baths,176579956,Aggelos,,ΑΝΩ ΠΑΤΗΣΙΑ,38.02055,23.73486,Entire home/apt,65,3,57,2022-11-11,0.85,1,36,1,00000238204
23614762,Rental unit in Athina · ★4.66 · 2 bedrooms · 3 beds · 1 bath,44035351,Filipas,,ΓΟΥΔΙ,37.98221,23.75895,Entire home/apt,49,3,50,2023-07-03,0.75,1,113,11,00000278655
23986842,Rental unit in Athina · Studio · 5 beds · 1 bath,180448675,Athanasios,,ΓΟΥΔΙ,37.97957,23.75699,Entire home/apt,55,35,0,,,2,0,0,
23987766,Rental unit in Athina · ★5.0 · 2 bedrooms · 4 beds · 2 baths,107569996,Anny & Emilia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9675,23.72921,Entire home/apt,438,1,16,2023-05-21,0.25,9,155,2,0206E60000696401
23632622,Condo in Athina · ★4.96 · 1 bedroom · 2 beds · 1 bath,121402184,Grigorios-Ektor,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99423,23.76361,Entire home/apt,51,7,27,2021-09-19,0.41,1,199,0,00000467369
23988453,Rental unit in Αθήνα · ★4.82 · 1 bedroom · 1 bed · 1 bath,178018009,Marianna,,ΚΥΨΕΛΗ,38.00184,23.73554,Entire home/apt,34,4,11,2023-08-16,0.20,1,35,2,00000618015
23636026,Rental unit in Athina · 3 bedrooms · 3 beds · 1 bath,176901509,Kassiani,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95563,23.7245,Entire home/apt,80,10,0,,,1,0,0,
23636404,Rental unit in Athina · ★4.06 · 1 bedroom · 1 bed · 1 bath,173384199,Giorgos,,ΓΟΥΔΙ,37.98554,23.76776,Entire home/apt,46,1,48,2023-06-27,0.73,12,6,8,00000457769
23990745,Rental unit in Athina · ★4.95 · 1 bedroom · 2 beds · 1 bath,58819963,Ioanna Maria,,ΚΟΛΩΝΑΚΙ,37.97904,23.7402,Entire home/apt,120,4,22,2023-09-04,0.34,1,152,12,00000264857
23664667,Condo in Athina · ★4.92 · 1 bedroom · 1 bed · 1 bath,106726996,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97468,23.73101,Entire home/apt,106,2,144,2023-09-14,2.19,2,328,35,00000167037
23677285,Rental unit in Athina · ★4.32 · 1 bedroom · 3 beds · 1 bath,748818,George,,ΖΑΠΠΕΙΟ,37.96748,23.73492,Entire home/apt,84,1,25,2023-04-30,0.38,74,0,3,00002224811
23695384,Rental unit in Athina · ★5.0 · Studio · 1 bed · 1 bath,69921193,Marianna,,ΣΤΑΔΙΟ,37.96609,23.74346,Entire home/apt,20,5,9,2020-10-25,0.14,2,77,0,00000260954
23993775,Rental unit in Athina · ★5.0 · 2 bedrooms · 2 beds · 1 bath,8712776,Konstantinos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98832,23.76391,Entire home/apt,82,5,5,2021-02-20,0.08,1,267,0,00000878630
23698141,Rental unit in Athina · ★4.60 · 1 bedroom · 1 bed · 1 bath,149346682,MyGreek,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96328,23.72159,Entire home/apt,104,1,30,2023-04-04,0.46,21,0,2,00000985835
23699860,Home in Athina · 5 bedrooms · 5 beds · 3 baths,45393864,Christina,,ΚΥΨΕΛΗ,38.00095,23.73777,Entire home/apt,220,5,1,2018-07-16,0.02,1,0,0,00000097942
23995231,Rental unit in Athens · ★4.95 · 2 bedrooms · 3 beds · 2 baths,56934632,Vivian,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96173,23.72172,Entire home/apt,75,2,146,2023-08-14,2.19,8,291,42,00002059396
24001422,Rental unit in Athina · ★4.90 · 2 bedrooms · 4 beds · 1 bath,179905600,Βασιλειος,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98743,23.73044,Entire home/apt,81,2,128,2023-08-24,1.92,6,111,16,00000056070
23700696,Rental unit in Athina · ★4.76 · 1 bedroom · 1 bed · 1 bath,177536716,Zoi,,ΠΑΓΚΡΑΤΙ,37.96859,23.7497,Entire home/apt,49,4,134,2023-09-03,2.00,1,335,20,00000107940
24003145,Rental unit in Athina · ★4.93 · 2 bedrooms · 3 beds · 1.5 baths,180629408,Ada,,ΝΙΡΒΑΝΑ,38.00875,23.72793,Entire home/apt,52,2,137,2023-09-06,2.09,5,330,30,00000466365
23710175,Condo in Athina · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,79990017,Katerina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98814,23.74214,Entire home/apt,91,2,139,2023-09-19,2.12,1,97,20,00000016439
23713457,Rental unit in Athina · ★4.82 · 3 bedrooms · 3 beds · 1 bath,177696583,Παναγιώτης,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.99356,23.71122,Entire home/apt,45,1,288,2023-09-04,4.44,1,16,30,00000018193
24005645,Rental unit in Athina · ★4.89 · 1 bedroom · 1 bed · 1 bath,180629408,Ada,,ΝΙΡΒΑΝΑ,38.00875,23.72793,Entire home/apt,42,2,119,2023-09-03,1.81,5,334,23,00000466650
24006752,Rental unit in Athina · ★4.68 · 2 bedrooms · 4 beds · 2 baths,180650524,Zhao,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97875,23.73679,Entire home/apt,122,2,187,2023-09-07,2.83,1,332,31,00000249431
23719774,Rental unit in Athina · ★4.92 · 1 bedroom · 1 bed · 1 bath,177780311,Ανδρέας,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98756,23.7345,Entire home/apt,37,7,110,2023-09-15,1.65,1,30,3,00000065201
24009787,Rental unit in Athina · ★4.90 · 1 bedroom · 1 bed · 1 bath,20104194,Upstreet,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97329,23.73303,Entire home/apt,119,1,124,2023-09-10,1.88,114,316,8,00001049850
24010896,Rental unit in Athina · ★4.89 · 4 bedrooms · 8 beds · 2 baths,179905600,Βασιλειος,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98743,23.73044,Entire home/apt,179,2,101,2023-09-16,1.55,6,111,35,00000055975
23723904,Rental unit in Athina · ★4.96 · 1 bedroom · 1 bed · 1 bath,19448525,Dimitris,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98668,23.71398,Entire home/apt,45,2,25,2019-08-11,0.38,1,355,0,00000027731
23725966,Condo in Athina · ★4.95 · 2 bedrooms · 4 beds · 1.5 baths,54838567,Christos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97158,23.7305,Entire home/apt,170,2,292,2023-09-13,4.40,3,302,79,00001382960
24011393,Rental unit in Athina · ★5.0 · 2 bedrooms · 2 beds · 1 bath,180693716,Κωνσταντίνος,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95059,23.72338,Entire home/apt,92,2,3,2018-06-28,0.05,1,0,0,
24014537,Rental unit in Athina · ★4.46 · 6 bedrooms · 9 beds · 6 baths,157753035,Ioannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97792,23.72699,Entire home/apt,211,2,56,2023-07-23,0.93,12,325,16,00000304359
24019089,Townhouse in Athina · ★4.91 · 2 bedrooms · 2 beds · 2 baths,180763020,Μαρώ,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98707,23.73526,Entire home/apt,111,3,33,2023-08-23,0.51,1,109,12,00000223923
24025737,Rental unit in Athina · ★4.74 · 1 bedroom · 2 beds · 1 shared bath,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9637,23.7228,Private room,31,1,47,2023-06-30,0.71,59,325,3,00000185883
24026667,Rental unit in Athina · ★4.63 · 2 bedrooms · 5 beds · 1 bath,180834442,Athina,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.99668,23.71092,Entire home/apt,50,1,38,2023-07-05,0.57,1,343,9,00000459584
23726371,Rental unit in Athina · ★4.91 · 1 bedroom · 1 bed · 1 bath,177854704,Emmanuela,,ΠΕΤΡΑΛΩΝΑ,37.97766,23.7148,Entire home/apt,94,1,205,2023-09-18,3.10,20,327,44,00001087691
23727844,Rental unit in Athina · ★4.93 · 3 bedrooms · 3 beds · 1 bath,15824213,Dreamin Athens,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96784,23.72962,Entire home/apt,209,1,156,2023-09-14,2.34,16,339,18,00002001978
24026798,Rental unit in Athina · ★4.62 · 1 bedroom · 1 bed · 1 shared bath,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9637,23.7228,Private room,40,1,29,2023-03-06,0.44,59,351,1,00000185872
24032303,Rental unit in Athina · ★4.97 · 1 bedroom · 1 bed · 1 bath,117954288,Spyridon,,ΓΟΥΔΙ,37.985554,23.761786,Entire home/apt,70,2,36,2023-01-03,0.56,1,309,3,00002004320
23743497,Rental unit in Athina · ★4.86 · 1 bedroom · 1 bed · 1 bath,178023446,Χριστινα,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.01663,23.72953,Entire home/apt,33,100,146,2022-07-04,2.22,3,0,0,00000190306
23757774,Rental unit in Athina · ★4.94 · 1 bedroom · 1 bed · 1 bath,177854704,Emmanuela,,ΓΚΑΖΙ,37.97712,23.71273,Entire home/apt,94,1,265,2023-09-10,4.00,20,350,58,00001087691
24033354,Rental unit in Athina · ★4.92 · 1 bedroom · 1 bed · 1 bath,66228692,Andreas,,ΠΕΤΡΑΛΩΝΑ,37.96749,23.70646,Entire home/apt,60,2,13,2023-08-26,0.19,1,294,6,00001702078
23767636,Home in Athina · ★4.98 · 1 bedroom · 1 bed · 1 bath,99999971,Helen,,ΓΚΥΖΗ,37.98949,23.7492,Entire home/apt,45,3,40,2022-10-01,0.60,2,79,2,00000095205
24036233,Condo in Athina · ★4.70 · 2 bedrooms · 3 beds · 1 bath,179802312,Ioannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97786,23.72842,Entire home/apt,82,5,30,2023-09-20,0.46,2,25,5,00000232246
23778843,Rental unit in Athens · ★4.77 · 1 bedroom · 3 beds · 1 bath,178403948,Theodora,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98057,23.72552,Entire home/apt,69,2,52,2023-09-19,0.78,2,329,15,00000439422
24037147,Rental unit in Athina · ★4.92 · 1 bedroom · 1 bed · 1 bath,129881318,Chara,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97672,23.73089,Entire home/apt,102,1,12,2023-03-11,0.20,2,88,1,00000423070
24038249,Condo in Athina · ★4.94 · 1 bedroom · 3 beds · 1 bath,88285943,Konstantinos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99603,23.72277,Entire home/apt,41,3,113,2023-09-01,1.71,1,167,15,00000118704
23788164,Rental unit in Athina · ★4.57 · 1 bedroom · 1 bed · 1 bath,9706259,Anna,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98744,23.72087,Entire home/apt,41,1,146,2023-08-29,2.19,1,250,13,00000463659
23808037,Serviced apartment in Athina · ★4.85 · 3 bedrooms · 6 beds · 2 baths,112527018,Toni,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98893,23.7346,Entire home/apt,141,1,227,2023-09-05,3.39,51,118,73,00000080394
24039182,Rental unit in Athens · ★4.63 · 1 bedroom · 2 beds · 1 bath,113353393,Harry,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96746,23.72707,Entire home/apt,126,1,20,2023-09-09,0.31,58,105,2,1137664
23808189,Rental unit in Athina · ★4.82 · 1 bedroom · 1 bed · 1 bath,169928131,Dhimitri & AnnaMaria,,ΑΚΡΟΠΟΛΗ,37.96636,23.714,Entire home/apt,48,1,268,2023-09-06,3.99,2,190,39,00001785540
24051218,Rental unit in Athina · ★4.85 · 1 bedroom · 1 bed · 1 bath,181054830,Haroula,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9867,23.72024,Entire home/apt,55,2,216,2023-09-12,3.24,1,360,44,00001388695
23809359,Rental unit in Athina · ★4.83 · 2 bedrooms · 6 beds · 1 bath,178996458,Anestis,,ΠΑΓΚΡΑΤΙ,37.96596,23.75266,Entire home/apt,60,3,6,2019-04-16,0.09,1,364,0,
23809632,Rental unit in Athina · ★4.87 · 1 bedroom · 1 bed · 1 bath,112527018,Toni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96733,23.72668,Entire home/apt,69,1,422,2023-09-03,6.33,51,116,74,00000080382
23809722,Rental unit in Athina · ★4.74 · 1 bedroom · 2 beds · 1 bath,26363796,Giorgos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97544,23.7331,Entire home/apt,82,2,34,2023-09-01,1.31,5,334,15,00001283253
24056217,Rental unit in Athina · 3 bedrooms · 3 beds · 2 baths,66538768,Evi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97391,23.73277,Entire home/apt,450,1,0,,,1,0,0,
23819530,Rental unit in Athina · ★4.76 · 1 bedroom · 1 bed · 1 bath,150828653,Alexandros,,ΠΑΓΚΡΑΤΙ,37.97181,23.74324,Entire home/apt,33,1,248,2023-09-16,3.72,2,0,64,00000108693
24070644,Rental unit in Athina · ★4.76 · 1 bedroom · 1 bed · 1 bath,25178462,Dimitris,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96566,23.7234,Entire home/apt,61,10,17,2018-09-20,0.26,15,162,0,00000843787
24071841,Rental unit in Athina · ★4.91 · 1 bedroom · 1 bed · 1 bath,87571825,Y H,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96261,23.73303,Entire home/apt,93,1,276,2023-09-18,4.19,2,310,46,00002048338
23820284,Rental unit in Athina · ★5.0 · 2 bedrooms · 2 beds · 2 baths,178801219,Nicola,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96506,23.72379,Entire home/apt,250,1,64,2020-01-26,0.97,1,324,0,00000536415
24076072,Rental unit in Athina · ★4.90 · 1 bedroom · 1 bed · 1 bath,162679753,Stavroula,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96487,23.72242,Entire home/apt,68,2,144,2023-08-21,2.19,1,41,12,00000348443
23822602,Rental unit in Athina · 3 bedrooms · 4 beds · 2.5 baths,159861975,Χρηστος,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98926,23.75985,Entire home/apt,100,4,0,,,1,0,0,
24092618,Rental unit in Athina · ★4.66 · 1 bedroom · 1 bed · 1 bath,693623,Anna,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96743,23.72598,Entire home/apt,45,3,77,2023-08-28,1.17,1,177,18,00001247730
23823994,Rental unit in Athina · ★4.94 · 1 bedroom · 2 beds · 1 bath,171141873,George,,ΑΚΡΟΠΟΛΗ,37.96793,23.72861,Entire home/apt,80,5,78,2023-04-08,1.19,1,14,1,00000083821
24136062,Rental unit in Athina · ★4.91 · 2 bedrooms · 3 beds · 1 bath,189692405,Konstantina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97786,23.72842,Entire home/apt,165,1,76,2023-08-23,1.15,6,193,3,00001730810
24093859,Rental unit in Athina · ★4.68 · Studio · 1 bed · 1 bath,34982050,Claire,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97855,23.72352,Entire home/apt,42,2,190,2023-09-06,2.98,3,252,40,00000244557
24094148,Rental unit in Athina · ★4.85 · 2 bedrooms · 4 beds · 1.5 baths,72842425,Frakgiskos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98773,23.74881,Entire home/apt,55,2,34,2023-09-09,0.52,3,342,9,00001446020
24095566,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,75139781,Chris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97732,23.72862,Entire home/apt,155,1,0,,,9,247,0,
24150080,Boutique hotel in Athina · 1 bedroom · 1 bed · 1 private bath,181971452,,,ΑΚΡΟΠΟΛΗ,37.96958,23.72392,Hotel room,509,1,0,,,4,317,0,1050679
24150366,Loft in Athina · 1 bedroom · 1 bed · 1 bath,181971452,,,ΑΚΡΟΠΟΛΗ,37.9698,23.72477,Entire home/apt,477,1,0,,,4,320,0,1050679
24095608,Rental unit in Athina · 1 bedroom · 1 bed · 1 bath,75139781,Chris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97908,23.7268,Entire home/apt,133,1,0,,,9,245,0,
24098507,Rental unit in Athina · 1 bedroom · 3 beds · 1 bath,81595220,Kostas,,ΑΝΩ ΚΥΨΕΛΗ,38.00622,23.73609,Entire home/apt,35,3,0,,,1,0,0,
24150608,Boutique hotel in Athina · 1 bedroom · 1 bed · 1 private bath,181971452,,,ΑΚΡΟΠΟΛΗ,37.96969,23.72394,Hotel room,713,1,0,,,4,344,0,1050679
24150729,Boutique hotel in Athina · 1 bedroom · 1 bed · 1 private bath,181971452,,,ΑΚΡΟΠΟΛΗ,37.969,23.72406,Hotel room,858,1,0,,,4,333,0,1050679
24099947,Rental unit in Athina · ★4.91 · 1 bedroom · 1 bed · 1 bath,92501397,Vasilis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9898,23.72241,Entire home/apt,70,1,252,2023-09-10,3.82,3,345,39,00000099449
24172289,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,181959915,Marta,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00772,23.73389,Entire home/apt,35,5,4,2018-08-31,0.06,1,0,0,00000267064
24172512,Rental unit in Athina · ★4.73 · 1 bedroom · 1 bed · 1 bath,31290848,Nasos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99116,23.72241,Entire home/apt,47,2,81,2023-09-12,1.22,40,329,11,00000246190
24107884,Rental unit in Athina · ★4.86 · 2 bedrooms · 6 beds · 1 bath,171751777,Manolis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98669,23.72243,Entire home/apt,92,2,7,2022-10-29,0.11,1,198,1,00000300671
24180857,Rental unit in Athina · ★4.70 · 1 bedroom · 2 beds · 1 bath,123074489,Homer & Isabella,,ΑΚΡΟΠΟΛΗ,37.96523,23.72024,Entire home/apt,86,2,335,2023-09-16,5.08,56,308,59,00002148910
24115591,Rental unit in Athina · ★4.73 · 3 bedrooms · 3 beds · 1.5 baths,39042147,Nestor,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98901,23.73111,Entire home/apt,35,2,240,2023-09-17,3.62,11,245,50,00002052271
24119332,Rental unit in Athina · ★4.84 · 3 bedrooms · 3 beds · 2 baths,112527018,Toni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96199,23.72266,Entire home/apt,115,1,198,2023-09-08,3.00,51,141,52,00000081274
24135727,Rental unit in Athina · ★4.86 · 1 bedroom · 1 bed · 1 bath,181838039,Iro And Chris,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96063995361328,23.72561264038086,Entire home/apt,40,3,125,2023-08-04,1.89,1,202,17,00001920379
24185674,Serviced apartment in Athina · 1 bedroom · 1 bed · 1 shared bath,182301080,Μαρια,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99855,23.73186,Private room,15,1,1,2018-11-16,0.02,1,0,0,
